"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
4.312363342E2,4.078872333E1,1.677441833E1,4.474408430E2,5.499806881E0,3.327300110E2,1.799999952E0,9.199999809E0
4.322363342E2,4.078877167E1,1.677439833E1,4.475406728E2,5.169869900E0,3.510700073E2,1.799999952E0,9.300000191E0
4.332363342E2,4.078882167E1,1.677440833E1,4.476405956E2,5.520395756E0,1.202999973E1,1.799999952E0,9.100000381E0
4.342363342E2,4.078887833E1,1.677444167E1,4.482405789E2,5.947100639E0,1.986000061E1,1.899999976E0,8.800000191E0
4.352363342E2,4.078893167E1,1.677447167E1,4.479405588E2,5.746358871E0,1.980999947E1,1.799999952E0,8.699999809E0
4.362363342E2,4.078898167E1,1.677449167E1,4.481405137E2,5.259946346E0,1.590999985E1,1.899999976E0,8.899999619E0
4.372363342E2,4.078902333E1,1.677450333E1,4.479404601E2,4.592351437E0,3.558599854E2,1.899999976E0,8.800000191E0
4.382363342E2,4.078906000E1,1.677448333E1,4.478403155E2,3.955125570E0,3.266600037E2,1.799999952E0,8.699999809E0
4.392363342E2,4.078907833E1,1.677445000E1,4.475401680E2,2.799574137E0,3.060899963E2,1.899999976E0,8.600000381E0
4.402363342E2,4.078908333E1,1.677442333E1,4.476400712E2,2.002269506E0,2.867399902E2,1.700000048E0,8.600000381E0
4.412363342E2,4.078908167E1,1.677441167E1,4.476400373E2,0.000000000E0,2.867399902E2,1.700000048E0,8.399999619E0
4.422363342E2,4.078908167E1,1.677441500E1,4.476400480E2,0.000000000E0,2.867399902E2,1.799999952E0,8.800000191E0
4.432363342E2,4.078908000E1,1.677442500E1,4.477400839E2,0.000000000E0,2.867399902E2,1.799999952E0,9.199999809E0
4.442363342E2,4.078908000E1,1.677442500E1,4.477400839E2,0.000000000E0,2.867399902E2,1.799999952E0,9.500000000E0
4.452363342E2,4.078908000E1,1.677442500E1,4.477400839E2,0.000000000E0,2.867399902E2,1.700000048E0,7.400000095E0
4.462363342E2,4.078908000E1,1.677442500E1,4.477400839E2,0.000000000E0,2.867399902E2,1.799999952E0,7.599999905E0
4.472363342E2,4.078908000E1,1.677442500E1,4.477400839E2,0.000000000E0,2.867399902E2,1.799999952E0,7.900000095E0
4.482363342E2,4.078908000E1,1.677442500E1,4.477400839E2,0.000000000E0,2.867399902E2,1.799999952E0,8.000000000E0
4.492363342E2,4.078908000E1,1.677442500E1,4.477400839E2,0.000000000E0,2.867399902E2,1.700000048E0,7.800000191E0
4.502363342E2,4.078902167E1,1.677445167E1,4.482402974E2,3.186130524E0,1.913999939E2,1.799999952E0,7.699999809E0
4.512363342E2,4.078898667E1,1.677444833E1,4.480403633E2,4.068879128E0,1.901699982E2,1.799999952E0,7.699999809E0
4.522363342E2,4.078894667E1,1.677444500E1,4.476404401E2,4.508966446E0,1.895099945E2,1.799999952E0,7.800000191E0
4.532363342E2,4.078890167E1,1.677444167E1,4.480405278E2,4.699928761E0,1.900599976E2,1.899999976E0,7.800000191E0
4.542363342E2,4.078885333E1,1.677443333E1,4.481406068E2,4.678310394E0,1.893600006E2,1.899999976E0,7.699999809E0
4.552363342E2,4.078880667E1,1.677442667E1,4.481406875E2,4.864639759E0,1.883699951E2,1.899999976E0,7.599999905E0
4.562363342E2,4.078875833E1,1.677443667E1,4.476408254E2,5.129207134E0,1.744600067E2,1.899999976E0,7.800000191E0
4.572363342E2,4.078871667E1,1.677445000E1,4.476409595E2,5.251195908E0,1.563000031E2,1.899999976E0,7.599999905E0
4.582363342E2,4.078867667E1,1.677448667E1,4.479411651E2,5.394289017E0,1.396300049E2,1.899999976E0,7.500000000E0
4.592363342E2,4.078865167E1,1.677453833E1,4.490413862E2,5.727828979E0,1.206399994E2,1.899999976E0,7.599999905E0
4.602363342E2,4.078863000E1,1.677460333E1,4.491416428E2,6.314097404E0,1.147500000E2,1.899999976E0,7.800000191E0
4.612363342E2,4.078861167E1,1.677467500E1,4.493419137E2,6.690874100E0,1.122099991E2,1.899999976E0,8.000000000E0
4.622363342E2,4.078859000E1,1.677475000E1,4.495422025E2,6.936911583E0,1.135100021E2,1.899999976E0,8.100000381E0
4.632363342E2,4.078856500E1,1.677483000E1,4.498425148E2,7.080518723E0,1.147900009E2,1.899999976E0,7.900000095E0
4.642363342E2,4.078854167E1,1.677490667E1,4.499428127E2,7.208684921E0,1.133000031E2,1.899999976E0,8.000000000E0
4.652363342E2,4.078851667E1,1.677498833E1,4.496431303E2,7.229273796E0,1.136800003E2,1.899999976E0,7.900000095E0
4.662363342E2,4.078849000E1,1.677506833E1,4.493434462E2,7.384719849E0,1.137099991E2,1.899999976E0,7.900000095E0
4.672363342E2,4.078846333E1,1.677515167E1,4.492437728E2,7.526268482E0,1.136800003E2,1.899999976E0,7.800000191E0
4.682363342E2,4.078844000E1,1.677523000E1,4.491440760E2,7.510312080E0,1.135899963E2,1.899999976E0,7.800000191E0
4.692363342E2,4.078841333E1,1.677531000E1,4.493443919E2,7.594211578E0,1.138799973E2,1.799999952E0,7.900000095E0
4.702363342E2,4.078838500E1,1.677539333E1,4.493447222E2,7.564872265E0,1.137600021E2,1.799999952E0,7.900000095E0
4.712363342E2,4.078836000E1,1.677547667E1,4.494450451E2,7.716715336E0,1.130199966E2,1.799999952E0,7.900000095E0
4.722363342E2,4.078833167E1,1.677556333E1,4.492453861E2,7.747599125E0,1.129000015E2,1.799999952E0,8.000000000E0
4.732363342E2,4.078830500E1,1.677565000E1,4.493457234E2,7.762011051E0,1.130199966E2,1.799999952E0,8.000000000E0
4.742363342E2,4.078827833E1,1.677573167E1,4.493460447E2,7.879882336E0,1.126600037E2,1.799999952E0,7.900000095E0
4.752363342E2,4.078825167E1,1.677582167E1,4.493463927E2,7.888118267E0,1.128799973E2,1.899999976E0,8.000000000E0
4.762363342E2,4.078822667E1,1.677590667E1,4.494467211E2,7.985400677E0,1.128700027E2,1.799999952E0,8.100000381E0
4.772363342E2,4.078819500E1,1.677599167E1,4.489470640E2,7.719289303E0,1.119100037E2,1.799999952E0,7.699999809E0
4.782363342E2,4.078817000E1,1.677607667E1,4.485473923E2,7.391411304E0,1.055899963E2,1.799999952E0,7.599999905E0
4.792363342E2,4.078815167E1,1.677616000E1,4.483477006E2,6.928675652E0,1.064000015E2,1.899999976E0,7.599999905E0
4.802363342E2,4.078813167E1,1.677623500E1,4.480479858E2,6.547781467E0,1.097699966E2,1.899999976E0,7.500000000E0
4.812363342E2,4.078811000E1,1.677630167E1,4.480482478E2,6.366084576E0,1.110100021E2,1.899999976E0,7.500000000E0
4.822363342E2,4.078808667E1,1.677636667E1,4.477485081E2,6.332627296E0,1.152200012E2,1.899999976E0,7.500000000E0
4.832363342E2,4.078806500E1,1.677643167E1,4.477487647E2,6.205491066E0,1.178000031E2,1.899999976E0,7.699999809E0
4.842363342E2,4.078804000E1,1.677650167E1,4.475490447E2,6.320274353E0,1.158199997E2,1.899999976E0,7.500000000E0
4.852363342E2,4.078801667E1,1.677657500E1,4.469493318E2,6.674917698E0,1.144899979E2,1.899999976E0,7.599999905E0
4.862363342E2,4.078799167E1,1.677665000E1,4.469496279E2,7.259127617E0,1.131900024E2,1.799999952E0,7.699999809E0
4.872363342E2,4.078796667E1,1.677673500E1,4.474499562E2,7.581343651E0,1.120599976E2,1.799999952E0,7.699999809E0
4.882363342E2,4.078794167E1,1.677682500E1,4.473503006E2,7.960693836E0,1.084300003E2,1.799999952E0,7.500000000E0
4.892363342E2,4.078791500E1,1.677691500E1,4.468506486E2,8.298351288E0,1.054400024E2,1.899999976E0,7.599999905E0
4.902363342E2,4.078789500E1,1.677701333E1,4.466510089E2,8.400266647E0,1.013899994E2,1.899999976E0,7.500000000E0
4.912363342E2,4.078788000E1,1.677711167E1,4.465513582E2,8.370927811E0,9.702999878E1,1.899999976E0,7.500000000E0
4.922363342E2,4.078787167E1,1.677720500E1,4.471516769E2,8.347249985E0,9.700000000E1,1.799999952E0,7.500000000E0
4.932363342E2,4.078786333E1,1.677730167E1,4.472520063E2,8.203642845E0,9.676000214E1,1.799999952E0,7.500000000E0
4.942363342E2,4.078785333E1,1.677739833E1,4.471523393E2,7.830984116E0,9.619999695E1,1.799999952E0,7.800000191E0
4.952363342E2,4.078785333E1,1.677748500E1,4.468526183E2,7.373910427E0,8.319000244E1,1.899999976E0,8.000000000E0
4.962363342E2,4.078786667E1,1.677756833E1,4.466528574E2,7.118608475E0,7.051999664E1,1.799999952E0,7.699999809E0
4.972363342E2,4.078789833E1,1.677763500E1,4.465530027E2,6.696021557E0,5.247999954E1,1.899999976E0,7.800000191E0
4.982363342E2,4.078794500E1,1.677768667E1,4.469530670E2,6.233285904E0,3.142000008E1,1.899999976E0,7.800000191E0
4.992363342E2,4.078800167E1,1.677770667E1,4.472530075E2,6.061368942E0,7.090000153E0,1.899999976E0,8.000000000E0
5.002363342E2,4.078806000E1,1.677769167E1,4.474528316E2,6.452043056E0,3.482000122E2,1.899999976E0,8.199999809E0
5.012363342E2,4.078812000E1,1.677766167E1,4.469526038E2,7.116549492E0,3.431400146E2,1.899999976E0,8.699999809E0
5.022363342E2,4.078818333E1,1.677763500E1,4.464523795E2,7.318320751E0,3.515100098E2,1.899999976E0,8.600000381E0
5.032363342E2,4.078824833E1,1.677763000E1,4.464522213E2,7.328615189E0,8.500000000E0,2.000000000E0,8.600000381E0
5.042363342E2,4.078831333E1,1.677765500E1,4.461521596E2,7.459869385E0,2.589999962E1,1.899999976E0,8.699999809E0
5.052363342E2,4.078837333E1,1.677770500E1,4.463521894E2,7.643110275E0,3.908000183E1,1.899999976E0,9.100000381E0
5.062363342E2,4.078843167E1,1.677776667E1,4.461522603E2,8.028122902E0,4.281999969E1,1.899999976E0,8.800000191E0
5.072363342E2,4.078848833E1,1.677783167E1,4.455523457E2,8.481078148E0,4.250000000E1,1.899999976E0,9.199999809E0
5.082363342E2,4.078854500E1,1.677790667E1,4.455524632E2,8.864545822E0,4.299000168E1,2.000000000E0,8.800000191E0
5.092363342E2,4.078860667E1,1.677798000E1,4.457525644E2,9.052419662E0,4.186999893E1,2.000000000E0,8.899999619E0
5.102363342E2,4.078867333E1,1.677805500E1,4.465526601E2,9.255735397E0,4.166999817E1,2.000000000E0,9.000000000E0
5.112363342E2,4.078873500E1,1.677812833E1,4.471527614E2,9.536773682E0,4.338000107E1,2.000000000E0,9.100000381E0
5.122363342E2,4.078880000E1,1.677820833E1,4.473528768E2,9.742147446E0,4.436999893E1,2.000000000E0,9.000000000E0
5.132363342E2,4.078886667E1,1.677829333E1,4.479530047E2,9.952154160E0,4.370999908E1,2.000000000E0,9.000000000E0
5.142363342E2,4.078893833E1,1.677837500E1,4.483531109E2,1.016524887E1,4.281000137E1,2.000000000E0,9.300000191E0
5.152363342E2,4.078901167E1,1.677846000E1,4.487532243E2,1.028312016E1,4.206999969E1,2.000000000E0,9.199999809E0
5.162363342E2,4.078908333E1,1.677854000E1,4.488533251E2,1.042518425E1,4.093999863E1,2.000000000E0,9.100000381E0
5.172363342E2,4.078915000E1,1.677862833E1,4.490534638E2,1.044474316E1,4.040999985E1,2.000000000E0,9.199999809E0
5.182363342E2,4.078922333E1,1.677870833E1,4.486535610E2,1.046018505E1,4.165999985E1,1.899999976E0,9.300000191E0
5.192363342E2,4.078929000E1,1.677878833E1,4.488536729E2,1.036135864E1,4.231999969E1,2.000000000E0,9.399999619E0
5.202363342E2,4.078935500E1,1.677887167E1,4.487537991E2,1.036804962E1,4.279000092E1,2.099999905E0,9.600000381E0
5.212363342E2,4.078942333E1,1.677896167E1,4.485539395E2,1.050496578E1,4.290000153E1,2.000000000E0,1.000000000E1
5.222363342E2,4.078949000E1,1.677904667E1,4.485540674E2,1.049724483E1,4.354000092E1,2.099999905E0,1.030000019E1
5.232363342E2,4.078956333E1,1.677913500E1,4.483541915E2,1.037731457E1,4.225000000E1,2.000000000E0,1.030000019E1
5.242363342E2,4.078963167E1,1.677921500E1,4.483542998E2,1.039378548E1,4.286000061E1,2.000000000E0,8.699999809E0
5.252363342E2,4.078970000E1,1.677929833E1,4.475544187E2,1.048386192E1,4.327000046E1,2.000000000E0,8.100000381E0
5.262363342E2,4.078976833E1,1.677938333E1,4.474545431E2,1.049930382E1,4.150999832E1,2.000000000E0,8.199999809E0
5.272363342E2,4.078983833E1,1.677946333E1,4.478546477E2,1.051320171E1,4.304000092E1,2.000000000E0,8.000000000E0
5.282363342E2,4.078990500E1,1.677955000E1,4.480547810E2,1.047511196E1,4.422000122E1,2.000000000E0,8.100000381E0
5.292363342E2,4.078997833E1,1.677963500E1,4.475548944E2,1.045400810E1,4.404999924E1,2.000000000E0,8.100000381E0
5.302363342E2,4.079004667E1,1.677971667E1,4.476550080E2,1.042106628E1,4.338999939E1,2.000000000E0,8.199999809E0
5.312363342E2,4.079011333E1,1.677980000E1,4.474551307E2,1.023525143E1,4.290999985E1,2.000000000E0,8.100000381E0
5.322363342E2,4.079018167E1,1.677988000E1,4.476552390E2,1.022856045E1,4.293000031E1,2.099999905E0,8.199999809E0
5.332363342E2,4.079024833E1,1.677996000E1,4.481553509E2,1.021723652E1,4.338000107E1,2.000000000E0,8.000000000E0
5.342363342E2,4.079031500E1,1.678004500E1,4.486554789E2,1.019664764E1,4.220000076E1,2.000000000E0,8.100000381E0
5.352363342E2,4.079038333E1,1.678012833E1,4.489555979E2,1.003193569E1,4.152999878E1,2.000000000E0,8.100000381E0
5.362363342E2,4.079045000E1,1.678020500E1,4.486556991E2,9.994360924E0,3.966999817E1,2.000000000E0,8.100000381E0
5.372363342E2,4.079051500E1,1.678028833E1,4.483558254E2,9.974802017E0,3.888999939E1,2.000000000E0,8.100000381E0
5.382363342E2,4.079058833E1,1.678036333E1,4.482559067E2,1.000362682E1,3.790000153E1,2.000000000E0,8.100000381E0
5.392363342E2,4.079066167E1,1.678043500E1,4.479559773E2,1.002627373E1,3.722000122E1,2.000000000E0,8.000000000E0
5.402363342E2,4.079073333E1,1.678050667E1,4.484560515E2,1.005561352E1,3.597999954E1,1.899999976E0,7.800000191E0
5.412363342E2,4.079080667E1,1.678057833E1,4.488561220E2,1.005458355E1,3.615000153E1,2.000000000E0,7.900000095E0
5.422363342E2,4.079088167E1,1.678064167E1,4.483561621E2,1.008134937E1,3.506000137E1,2.000000000E0,8.000000000E0
5.432363342E2,4.079095333E1,1.678070333E1,4.481562041E2,1.027540016E1,3.440000153E1,2.000000000E0,8.100000381E0
5.442363342E2,4.079102667E1,1.678077000E1,4.490562586E2,1.006024551E1,3.120999908E1,2.000000000E0,8.300000191E0
5.452363342E2,4.079110167E1,1.678083000E1,4.485562879E2,1.004943657E1,2.985000038E1,1.899999976E0,8.199999809E0
5.462363342E2,4.079117833E1,1.678088833E1,4.480563083E2,1.004017162E1,2.670000076E1,1.899999976E0,8.100000381E0
5.472363342E2,4.079125667E1,1.678093333E1,4.468562821E2,1.000105286E1,2.582999992E1,2.000000000E0,8.399999619E0
5.482363342E2,4.079133667E1,1.678097167E1,4.450562308E2,9.989213943E0,2.467000008E1,1.899999976E0,8.300000191E0
5.492363342E2,4.079141667E1,1.678101667E1,4.439562009E2,9.966052055E0,2.387000084E1,1.899999976E0,8.300000191E0
5.502363342E2,4.079149833E1,1.678105500E1,4.437561459E2,9.958845139E0,2.289999962E1,1.899999976E0,8.000000000E0
5.512363342E2,4.079158000E1,1.678109833E1,4.431561071E2,9.949580193E0,2.242000008E1,1.899999976E0,8.100000381E0
5.522363342E2,4.079166333E1,1.678114667E1,4.428560807E2,9.566627502E0,2.098999977E1,1.899999976E0,7.800000191E0
5.532363342E2,4.079174000E1,1.678118833E1,4.428560474E2,9.942374229E0,2.045999908E1,2.000000000E0,8.000000000E0
5.542363342E2,4.079182833E1,1.678123000E1,4.432559886E2,9.862077713E0,1.982999992E1,2.000000000E0,8.199999809E0
5.552363342E2,4.079190667E1,1.678126667E1,4.435559356E2,8.903150558E0,1.979000092E1,2.000000000E0,8.399999619E0
5.562363342E2,4.079197333E1,1.678130167E1,4.435559027E2,7.125299931E0,1.927000046E1,2.000000000E0,8.100000381E0
5.572363342E2,4.079203667E1,1.678132333E1,4.435558341E2,5.653193951E0,1.564999962E1,1.899999976E0,8.000000000E0
5.582363342E2,4.079207500E1,1.678132833E1,4.429557665E2,4.295871735E0,3.569400024E2,1.799999952E0,8.000000000E0
5.592363342E2,4.079210500E1,1.678130000E1,4.429556097E2,3.895932436E0,3.275100098E2,1.799999952E0,7.900000095E0
5.602363342E2,4.079212167E1,1.678125667E1,4.422554337E2,4.469847679E0,2.977500000E2,1.899999976E0,7.800000191E0
5.612363342E2,4.079213000E1,1.678118667E1,4.420551900E2,5.510101318E0,2.820499878E2,1.799999952E0,7.900000095E0
5.622363342E2,4.079213667E1,1.678111000E1,4.424549284E2,6.337774754E0,2.830599976E2,1.799999952E0,7.900000095E0
5.632363342E2,4.079214667E1,1.678103167E1,4.429546543E2,6.815436840E0,2.808099976E2,1.799999952E0,8.000000000E0
5.642363342E2,4.079215667E1,1.678094833E1,4.439543640E2,6.841687679E0,2.811700134E2,1.799999952E0,8.000000000E0
5.652363342E2,4.079216667E1,1.678086500E1,4.440540737E2,6.559619904E0,2.806099854E2,1.700000048E0,7.599999905E0
5.662363342E2,4.079217667E1,1.678078500E1,4.438537941E2,6.101517200E0,2.799700012E2,1.799999952E0,7.599999905E0
5.672363342E2,4.079218500E1,1.678071333E1,4.431535451E2,5.955850601E0,2.817999878E2,1.799999952E0,7.599999905E0
5.682363342E2,4.079219667E1,1.678064500E1,4.432532995E2,6.422189236E0,2.820100098E2,1.799999952E0,7.699999809E0
5.692363342E2,4.079220667E1,1.678056667E1,4.434530253E2,6.104605675E0,2.824899902E2,1.799999952E0,7.699999809E0
5.702363342E2,4.079221833E1,1.678049667E1,4.433527743E2,6.200858593E0,2.825599976E2,1.799999952E0,7.800000191E0
5.712363342E2,4.079223000E1,1.678042333E1,4.431525126E2,6.434542656E0,2.832099915E2,1.799999952E0,7.800000191E0
5.722363342E2,4.079224167E1,1.678035333E1,4.428522616E2,6.739258289E0,2.822399902E2,1.799999952E0,7.800000191E0
5.732363342E2,4.079225167E1,1.678027000E1,4.427519713E2,6.542119503E0,2.813800049E2,1.799999952E0,7.800000191E0
5.742363342E2,4.079226167E1,1.678019167E1,4.430516971E2,6.645578384E0,2.827000122E2,1.799999952E0,7.699999809E0
5.752363342E2,4.079227333E1,1.678011500E1,4.433514246E2,6.757788181E0,2.843900146E2,1.799999952E0,7.800000191E0
5.762363342E2,4.079228833E1,1.678004000E1,4.435511502E2,6.578664780E0,2.843500061E2,1.799999952E0,7.699999809E0
5.772363342E2,4.079230333E1,1.677996500E1,4.431508759E2,6.272919655E0,2.817300110E2,1.799999952E0,7.800000191E0
5.782363342E2,4.079231167E1,1.677989500E1,4.431506321E2,5.845700264E0,2.698099976E2,1.899999976E0,7.800000191E0
5.792363342E2,4.079229833E1,1.677984333E1,4.439504949E2,5.353625774E0,2.517100067E2,1.899999976E0,8.100000381E0
5.802363342E2,4.079226833E1,1.677980833E1,4.438504477E2,4.921259403E0,2.201399994E2,1.899999976E0,8.199999809E0
5.812363342E2,4.079221333E1,1.677979167E1,4.441505142E2,5.901804924E0,2.008000031E2,1.899999976E0,8.199999809E0
5.822363342E2,4.079215833E1,1.677977500E1,4.442505807E2,6.691903591E0,2.004700012E2,1.799999952E0,8.199999809E0
5.832363342E2,4.079209833E1,1.677975167E1,4.447506367E2,7.122725964E0,2.005599976E2,1.899999976E0,8.300000191E0
5.842363342E2,4.079203333E1,1.677972000E1,4.446506767E2,7.962752819E0,2.018800049E2,1.899999976E0,8.399999619E0
5.852363342E2,4.079196167E1,1.677967667E1,4.441506938E2,8.464092255E0,2.030700073E2,1.799999952E0,8.600000381E0
5.862363342E2,4.079189000E1,1.677962833E1,4.437506947E2,8.378648758E0,2.045700073E2,1.899999976E0,8.399999619E0
5.872363342E2,4.079182000E1,1.677959167E1,4.434507296E2,8.567551613E0,2.061100006E2,1.899999976E0,8.500000000E0
5.882363342E2,4.079175000E1,1.677955000E1,4.431507484E2,8.915503502E0,2.073000031E2,1.899999976E0,8.399999619E0
5.892363342E2,4.079168000E1,1.677950167E1,4.431507457E2,9.286618233E0,2.090599976E2,1.899999976E0,8.500000000E0
5.902363342E2,4.079161000E1,1.677944333E1,4.435507108E2,9.585157394E0,2.099100037E2,1.899999976E0,8.199999809E0
5.912363342E2,4.079153333E1,1.677938167E1,4.438506798E2,9.979948997E0,2.131399994E2,1.899999976E0,8.199999809E0
5.922363342E2,4.079145333E1,1.677931500E1,4.444506399E2,1.011171818E1,2.143399963E2,1.899999976E0,8.300000191E0
5.932363342E2,4.079137667E1,1.677924167E1,4.447505713E2,1.039533043E1,2.156799927E2,1.899999976E0,8.500000000E0
5.942363342E2,4.079130000E1,1.677916667E1,4.450504973E2,1.042415428E1,2.167100067E2,1.899999976E0,8.800000191E0
5.952363342E2,4.079122500E1,1.677909500E1,4.449504305E2,1.062849903E1,2.185000000E2,1.899999976E0,8.899999619E0
5.962363342E2,4.079114833E1,1.677902000E1,4.446503565E2,1.083026981E1,2.204900055E2,1.899999976E0,8.800000191E0
5.972363342E2,4.079107500E1,1.677893333E1,4.436502377E2,1.085600662E1,2.214499969E2,1.899999976E0,8.600000381E0
5.982363342E2,4.079100167E1,1.677884833E1,4.435501242E2,1.089152241E1,2.225800018E2,1.899999976E0,8.600000381E0
5.992363342E2,4.079093167E1,1.677876000E1,4.435499928E2,1.090696430E1,2.223899994E2,1.899999976E0,8.800000191E0
6.002363342E2,4.079086000E1,1.677867667E1,4.436498811E2,1.086938953E1,2.223399963E2,1.899999976E0,8.699999809E0
6.012363342E2,4.079078667E1,1.677858167E1,4.435497354E2,1.084777069E1,2.240800018E2,1.899999976E0,8.899999619E0
6.022363342E2,4.079071667E1,1.677849333E1,4.434496040E2,1.071239853E1,2.228200073E2,1.899999976E0,8.899999619E0
6.032363342E2,4.079064500E1,1.677841500E1,4.434495084E2,1.072063446E1,2.223399963E2,1.899999976E0,8.899999619E0
6.042363342E2,4.079057500E1,1.677833167E1,4.432493931E2,1.072217846E1,2.224100037E2,1.899999976E0,8.699999809E0
6.052363342E2,4.079050333E1,1.677824667E1,4.428492760E2,1.074842930E1,2.225200043E2,1.899999976E0,8.800000191E0
6.062363342E2,4.079043333E1,1.677816000E1,4.423491500E2,1.076181221E1,2.224700012E2,1.899999976E0,8.699999809E0
6.072363342E2,4.079036000E1,1.677806500E1,4.425490044E2,1.066092682E1,2.225399933E2,1.899999976E0,8.800000191E0
6.082363342E2,4.079029167E1,1.677798333E1,4.431488908E2,1.069386864E1,2.224100037E2,1.899999976E0,8.800000191E0
6.092363342E2,4.079021833E1,1.677789833E1,4.436487775E2,1.080093098E1,2.228800049E2,1.899999976E0,9.100000381E0
6.102363342E2,4.079014667E1,1.677781500E1,4.440486658E2,1.090336037E1,2.230299988E2,1.899999976E0,9.100000381E0
6.112363342E2,4.079007667E1,1.677772333E1,4.441485237E2,1.107630730E1,2.231000061E2,1.899999976E0,9.199999809E0
6.122363342E2,4.079000000E1,1.677763000E1,4.443483908E2,1.126778412E1,2.231399994E2,1.899999976E0,9.000000000E0
6.132363342E2,4.078992833E1,1.677754000E1,4.443482577E2,1.143506908E1,2.229199982E2,1.899999976E0,9.000000000E0
6.142363342E2,4.078985333E1,1.677744833E1,4.447481266E2,1.146337891E1,2.228999939E2,1.899999976E0,8.899999619E0
6.152363342E2,4.078977500E1,1.677735500E1,4.451479973E2,1.149683571E1,2.232400055E2,1.899999976E0,8.899999619E0
6.162363342E2,4.078970333E1,1.677725667E1,4.455478374E2,1.109174919E1,2.234400024E2,1.899999976E0,9.000000000E0
6.172363342E2,4.078963000E1,1.677716833E1,4.454477134E2,1.061820507E1,2.233600006E2,1.899999976E0,9.000000000E0
6.182363342E2,4.078956333E1,1.677709000E1,4.458476070E2,9.884725571E0,2.201900024E2,1.899999976E0,9.100000381E0
6.192363342E2,4.078950000E1,1.677703000E1,4.473475523E2,7.947825909E0,2.156799927E2,2.000000000E0,8.500000000E0
6.202363342E2,4.078944833E1,1.677699000E1,4.477475365E2,6.818010330E0,1.989499969E2,1.899999976E0,8.100000381E0
6.212363342E2,4.078939333E1,1.677698500E1,4.479476407E2,6.444837093E0,1.790399933E2,1.899999976E0,8.899999619E0
6.222363342E2,4.078934167E1,1.677700167E1,4.479478074E2,6.427336216E0,1.610200043E2,1.899999976E0,8.399999619E0
6.232363342E2,4.078929000E1,1.677703333E1,4.479480223E2,6.861247063E0,1.518300018E2,1.899999976E0,8.500000000E0
6.242363342E2,4.078923167E1,1.677707000E1,4.473482680E2,7.278172016E0,1.505200043E2,1.899999976E0,8.399999619E0
6.252363342E2,4.078917333E1,1.677711833E1,4.470485511E2,7.739878178E0,1.503600006E2,1.899999976E0,8.500000000E0
6.262363342E2,4.078911667E1,1.677716333E1,4.473488200E2,8.103786469E0,1.497700043E2,1.899999976E0,8.399999619E0
6.272363342E2,4.078905333E1,1.677723500E1,4.482491892E2,8.346735954E0,1.488099976E2,1.899999976E0,6.800000191E0
6.282363342E2,4.078898333E1,1.677730667E1,4.490495730E2,8.605640411E0,1.499400024E2,2.000000000E0,6.800000191E0
6.292363342E2,4.078891500E1,1.677737333E1,4.496499371E2,8.709614754E0,1.506199951E2,1.899999976E0,7.000000000E0
6.302363342E2,4.078884333E1,1.677743167E1,4.496502816E2,8.708070755E0,1.508500061E2,2.000000000E0,6.900000095E0
6.312363342E2,4.078877667E1,1.677749333E1,4.500506259E2,8.627259254E0,1.502200012E2,2.000000000E0,7.000000000E0
6.322363342E2,4.078870667E1,1.677754667E1,4.507509507E2,8.598949432E0,1.507799988E2,1.899999976E0,7.000000000E0
6.332363342E2,4.078864167E1,1.677760000E1,4.514512646E2,8.178936005E0,1.509299927E2,1.899999976E0,7.099999905E0
6.342363342E2,4.078858000E1,1.677764667E1,4.518515496E2,7.724436283E0,1.514799957E2,2.000000000E0,7.199999809E0
6.352363342E2,4.078851833E1,1.677767833E1,4.520517864E2,7.426412106E0,1.519199982E2,2.000000000E0,7.199999809E0
6.362363342E2,4.078846000E1,1.677771667E1,4.525520374E2,6.567855358E0,1.533500061E2,1.899999976E0,7.000000000E0
6.372363342E2,4.078841000E1,1.677773167E1,4.529521950E2,5.459144115E0,1.703399963E2,1.899999976E0,7.000000000E0
6.382363342E2,4.078837167E1,1.677771667E1,4.531522306E2,4.399330616E0,1.830800018E2,1.899999976E0,7.000000000E0
6.392363342E2,4.078833667E1,1.677767667E1,4.533521783E2,4.028730869E0,2.035299988E2,1.899999976E0,7.199999809E0
6.402363342E2,4.078831667E1,1.677761500E1,4.530520235E2,4.000936031E0,2.271399994E2,2.000000000E0,7.400000095E0
6.412363342E2,4.078831500E1,1.677754500E1,4.526518019E2,3.596879005E0,2.687200012E2,1.899999976E0,7.300000191E0
6.422363342E2,4.078834167E1,1.677747333E1,4.509515128E2,4.322637081E0,2.977900085E2,1.899999976E0,7.300000191E0
6.432363342E2,4.078839667E1,1.677741000E1,4.496511887E2,6.236374378E0,3.232999878E2,1.899999976E0,7.099999905E0
6.442363342E2,4.078847167E1,1.677735000E1,4.488508315E2,8.050769806E0,3.323599854E2,1.899999976E0,6.900000095E0
6.452363342E2,4.078854667E1,1.677729833E1,4.480505012E2,8.702923775E0,3.335599976E2,1.799999952E0,6.800000191E0
6.462363342E2,4.078862167E1,1.677724833E1,4.474501762E2,8.697775841E0,3.334500122E2,1.799999952E0,6.599999905E0
6.472363342E2,4.078870167E1,1.677720500E1,4.471498617E2,9.239778519E0,3.333200073E2,1.799999952E0,6.500000000E0
