"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
6.371122191E2,4.078949000E1,1.677607500E1,4.520444993E2,6.494764805E0,2.432700043E2,1.799999952E0,5.599999905E0
6.381122191E2,4.078946833E1,1.677600333E1,4.515443159E2,6.599253654E0,2.470599976E2,1.700000048E0,5.699999809E0
6.391122191E2,4.078944667E1,1.677593167E1,4.519441326E2,6.774774075E0,2.509499969E2,1.799999952E0,5.800000191E0
6.401122191E2,4.078942167E1,1.677586167E1,4.518439619E2,6.902939796E0,2.545500031E2,1.799999952E0,5.900000095E0
6.411122191E2,4.078940333E1,1.677578833E1,4.521437659E2,7.176772118E0,2.569500122E2,1.899999976E0,5.900000095E0
6.421122191E2,4.078939667E1,1.677570833E1,4.526435229E2,7.158241749E0,2.609299927E2,1.899999976E0,6.000000000E0
6.431122191E2,4.078939167E1,1.677562333E1,4.525432601E2,7.180889606E0,2.644400024E2,1.799999952E0,5.900000095E0
6.441122191E2,4.078939333E1,1.677553167E1,4.524429613E2,7.307511330E0,2.673299866E2,1.799999952E0,5.900000095E0
6.451122191E2,4.078939167E1,1.677543833E1,4.524426645E2,7.315746784E0,2.689200134E2,1.700000048E0,5.900000095E0
6.461122191E2,4.078939000E1,1.677535667E1,4.525424052E2,7.461413383E0,2.708900146E2,1.700000048E0,5.800000191E0
6.471122191E2,4.078939500E1,1.677526833E1,4.526421098E2,7.463986874E0,2.752099915E2,1.799999952E0,5.900000095E0
6.481122191E2,4.078939500E1,1.677517833E1,4.526418200E2,7.357954025E0,2.741199951E2,1.799999952E0,5.900000095E0
6.491122191E2,4.078940167E1,1.677509167E1,4.531415264E2,7.332218170E0,2.772500000E2,1.799999952E0,5.900000095E0
6.501122191E2,4.078941833E1,1.677500500E1,4.531412109E2,7.430530071E0,2.802799988E2,1.799999952E0,5.900000095E0
6.511122191E2,4.078943667E1,1.677491833E1,4.534408917E2,7.438765526E0,2.831099854E2,1.799999952E0,5.900000095E0
6.521122191E2,4.078945167E1,1.677483000E1,4.533405745E2,6.980147839E0,2.842699890E2,1.799999952E0,6.000000000E0
6.531122191E2,4.078946833E1,1.677475000E1,4.531402804E2,6.406232834E0,2.852099915E2,1.799999952E0,5.900000095E0
6.541122191E2,4.078948000E1,1.677467667E1,4.528400188E2,5.971292496E0,2.859100037E2,1.799999952E0,5.900000095E0
6.551122191E2,4.078949167E1,1.677461167E1,4.525397840E2,5.639811516E0,2.893299866E2,1.799999952E0,6.099999905E0
6.561122191E2,4.078951167E1,1.677455167E1,4.524395470E2,5.075675964E0,2.987699890E2,1.799999952E0,5.900000095E0
6.571122191E2,4.078954000E1,1.677451167E1,4.528393562E2,4.764783382E0,3.177799988E2,1.700000048E0,6.000000000E0
6.581122191E2,4.078957833E1,1.677448667E1,4.530391918E2,4.511540413E0,3.403599854E2,1.700000048E0,5.800000191E0
6.591122191E2,4.078962500E1,1.677447833E1,4.529390629E2,4.781769276E0,3.599200134E2,1.799999952E0,5.800000191E0
6.601122191E2,4.078967500E1,1.677449167E1,4.527389964E2,5.635179043E0,9.930000305E0,1.799999952E0,5.599999905E0
6.611122191E2,4.078973167E1,1.677451333E1,4.524389421E2,6.388217449E0,9.840000153E0,1.700000048E0,5.699999809E0
6.621122191E2,4.078979167E1,1.677453167E1,4.522388699E2,6.662564278E0,1.072000027E1,1.799999952E0,5.599999905E0
6.631122191E2,4.078985667E1,1.677454833E1,4.523387813E2,7.047061920E0,1.243999958E1,1.799999952E0,5.699999809E0
6.641122191E2,4.078992333E1,1.677456333E1,4.521386837E2,7.316261768E0,1.151000023E1,1.799999952E0,5.699999809E0
6.651122191E2,4.078998833E1,1.677458167E1,4.517386005E2,7.313173294E0,1.278999996E1,1.799999952E0,5.699999809E0
6.661122191E2,4.079005333E1,1.677460000E1,4.516385173E2,7.332218170E0,1.292000008E1,1.899999976E0,5.800000191E0
6.671122191E2,4.079011667E1,1.677461833E1,4.519384377E2,7.362586498E0,1.335999966E1,1.799999952E0,5.800000191E0
6.681122191E2,4.079017667E1,1.677463333E1,4.524383547E2,7.498473167E0,1.263000011E1,1.799999952E0,5.900000095E0
6.691122191E2,4.079023833E1,1.677465167E1,4.526382788E2,6.937426090E0,1.353999996E1,1.899999976E0,6.099999905E0
6.701122191E2,4.079029500E1,1.677466833E1,4.532382084E2,6.511236191E0,1.353999996E1,1.799999952E0,6.000000000E0
6.711122191E2,4.079035167E1,1.677468333E1,4.533381327E2,6.230712414E0,1.323999977E1,1.799999952E0,6.400000095E0
6.721122191E2,4.079041000E1,1.677469833E1,4.536380534E2,6.321818352E0,1.460000038E1,1.799999952E0,6.500000000E0
6.731122191E2,4.079046500E1,1.677472333E1,4.540380135E2,6.241521835E0,1.319999981E1,1.799999952E0,6.500000000E0
6.741122191E2,4.079052000E1,1.677473833E1,4.541379415E2,6.388217449E0,1.138000011E1,1.799999952E0,6.500000000E0
6.751122191E2,4.079057833E1,1.677474833E1,4.543378460E2,6.484985352E0,1.180000019E1,1.799999952E0,6.400000095E0
6.761122191E2,4.079063167E1,1.677476333E1,4.543377776E2,6.676462173E0,1.110999966E1,1.799999952E0,6.400000095E0
6.771122191E2,4.079069000E1,1.677477667E1,4.544376929E2,6.594106197E0,1.026000023E1,1.799999952E0,6.500000000E0
6.781122191E2,4.079074500E1,1.677479333E1,4.541376262E2,6.579179287E0,9.770000458E0,1.799999952E0,6.199999809E0
6.791122191E2,4.079080167E1,1.677480833E1,4.534375505E2,6.482411861E0,1.064000034E1,1.799999952E0,6.199999809E0
6.801122191E2,4.079086000E1,1.677482167E1,4.534374658E2,6.471087933E0,1.302000046E1,1.799999952E0,6.300000191E0
6.811122191E2,4.079091333E1,1.677483833E1,4.535374028E2,6.440204620E0,1.364999962E1,1.799999952E0,6.300000191E0
6.821122191E2,4.079097167E1,1.677485833E1,4.538373395E2,6.455646038E0,1.472999954E1,1.799999952E0,6.300000191E0
6.831122191E2,4.079103333E1,1.677488500E1,4.540372905E2,6.316670895E0,1.439000034E1,1.799999952E0,6.300000191E0
6.841122191E2,4.079109167E1,1.677491000E1,4.545372434E2,6.283214092E0,1.394999981E1,1.799999952E0,6.199999809E0
6.851122191E2,4.079114500E1,1.677492833E1,4.543371857E2,6.196226120E0,1.456000042E1,1.799999952E0,6.300000191E0
6.861122191E2,4.079120000E1,1.677494833E1,4.546371298E2,5.834376335E0,1.396000004E1,1.799999952E0,6.199999809E0
6.871122191E2,4.079125333E1,1.677496333E1,4.547370614E2,5.486938953E0,1.256999969E1,1.799999952E0,6.199999809E0
6.881122191E2,4.079129667E1,1.677498333E1,4.545370310E2,4.398301601E0,1.439000034E1,1.799999952E0,6.099999905E0
6.891122191E2,4.079132667E1,1.677500167E1,4.541370244E2,2.545301437E0,1.431000042E1,1.700000048E0,6.000000000E0
6.901122191E2,4.079134000E1,1.677501000E1,4.537370220E2,1.036650538E0,1.431000042E1,1.700000048E0,5.199999809E0
6.911122191E2,4.079135167E1,1.677501833E1,4.529370233E2,1.326439142E0,1.431000042E1,1.600000024E0,5.000000000E0
6.921122191E2,4.079136667E1,1.677500667E1,4.527369529E2,2.237497568E0,3.359100037E2,1.600000024E0,5.099999905E0
6.931122191E2,4.079138333E1,1.677498833E1,4.525368574E2,2.951931953E0,3.211600037E2,1.600000024E0,5.199999809E0
6.941122191E2,4.079139667E1,1.677495500E1,4.524367209E2,3.688499451E0,3.066400146E2,1.700000048E0,5.300000191E0
6.951122191E2,4.079141333E1,1.677491333E1,4.525365502E2,3.670484066E0,3.044700012E2,1.700000048E0,5.500000000E0
6.961122191E2,4.079143000E1,1.677487000E1,4.529363742E2,3.817694664E0,3.008200073E2,1.700000048E0,5.500000000E0
6.971122191E2,4.079145000E1,1.677482500E1,4.531361855E2,4.481171608E0,3.006099854E2,1.700000048E0,5.500000000E0
6.981122191E2,4.079147167E1,1.677478000E1,4.540359931E2,4.704046249E0,2.989299927E2,1.700000048E0,5.599999905E0
6.991122191E2,4.079149333E1,1.677472500E1,4.546357685E2,5.119941711E0,2.996799927E2,1.700000048E0,5.699999809E0
7.001122191E2,4.079151333E1,1.677466667E1,4.547355369E2,5.416936874E0,2.979200134E2,1.799999952E0,5.800000191E0
7.011122191E2,4.079153833E1,1.677460500E1,4.548352836E2,5.610986710E0,2.982500000E2,1.799999952E0,5.900000095E0
7.021122191E2,4.079156333E1,1.677454667E1,4.546350410E2,5.824596882E0,2.983500061E2,1.799999952E0,6.000000000E0
7.031122191E2,4.079159000E1,1.677448167E1,4.550347732E2,6.049530506E0,2.986099854E2,1.799999952E0,6.099999905E0
7.041122191E2,4.079161667E1,1.677441833E1,4.551345109E2,6.085560799E0,2.981300049E2,1.799999952E0,6.000000000E0
7.051122191E2,4.079164000E1,1.677434833E1,4.551342343E2,5.905922890E0,2.955299988E2,1.799999952E0,6.000000000E0
7.061122191E2,4.079166167E1,1.677428333E1,4.549339776E2,5.915187836E0,2.914800110E2,1.799999952E0,6.000000000E0
7.071122191E2,4.079167167E1,1.677421500E1,4.545337356E2,6.108723164E0,2.874200134E2,1.799999952E0,6.000000000E0
7.081122191E2,4.079168667E1,1.677414667E1,4.540334826E2,6.138576984E0,2.827200012E2,1.799999952E0,6.000000000E0
7.091122191E2,4.079169833E1,1.677407833E1,4.539332370E2,6.337259769E0,2.802500000E2,1.799999952E0,6.000000000E0
7.101122191E2,4.079170667E1,1.677400667E1,4.535329879E2,6.357849121E0,2.793299866E2,1.799999952E0,6.000000000E0
7.111122191E2,4.079171500E1,1.677393500E1,4.534327388E2,6.374320030E0,2.783599854E2,1.799999952E0,5.900000095E0
7.121122191E2,4.079172167E1,1.677386500E1,4.535324988E2,6.211153030E0,2.773299866E2,1.899999976E0,5.900000095E0
7.131122191E2,4.079173000E1,1.677379333E1,4.533322497E2,6.230712414E0,2.779599915E2,1.899999976E0,5.900000095E0
7.141122191E2,4.079173833E1,1.677372167E1,4.532320006E2,6.378952503E0,2.783699951E2,1.899999976E0,6.000000000E0
7.151122191E2,4.079174500E1,1.677364667E1,4.531317444E2,6.344466209E0,2.781199951E2,1.899999976E0,6.000000000E0
7.161122191E2,4.079175667E1,1.677357167E1,4.533314773E2,6.383584976E0,2.779400024E2,1.899999976E0,6.000000000E0
7.171122191E2,4.079176333E1,1.677349333E1,4.530312104E2,6.542119503E0,2.782900085E2,1.799999952E0,5.900000095E0
7.181122191E2,4.079176667E1,1.677341500E1,4.528309508E2,6.714036465E0,2.787300110E2,1.799999952E0,5.900000095E0
7.191122191E2,4.079177333E1,1.677333667E1,4.527306839E2,6.886983395E0,2.798299866E2,1.799999952E0,6.000000000E0
7.201122191E2,4.079178833E1,1.677325333E1,4.534303826E2,7.189125061E0,2.793200073E2,1.799999952E0,5.900000095E0
7.211122191E2,4.079179667E1,1.677316667E1,4.539300852E2,7.394499302E0,2.777900085E2,1.799999952E0,6.000000000E0
7.221122191E2,4.079180667E1,1.677307833E1,4.543297788E2,7.427441597E0,2.772200012E2,1.899999976E0,6.000000000E0
7.231122191E2,4.079181333E1,1.677298833E1,4.545294743E2,7.663699150E0,2.770799866E2,1.799999952E0,6.000000000E0
7.241122191E2,4.079181833E1,1.677289833E1,4.547291735E2,7.773334980E0,2.771400146E2,1.899999976E0,6.000000000E0
7.251122191E2,4.079182500E1,1.677280833E1,4.547288690E2,7.910251141E0,2.769400024E2,1.799999952E0,6.000000000E0
7.261122191E2,4.079183833E1,1.677271667E1,4.553285445E2,7.930840015E0,2.769700012E2,1.899999976E0,6.000000000E0
7.271122191E2,4.079185500E1,1.677262500E1,4.558282128E2,7.719803810E0,2.776000061E2,1.899999976E0,6.099999905E0
7.281122191E2,4.079186833E1,1.677253167E1,4.560278829E2,7.557666302E0,2.776400146E2,1.899999976E0,6.099999905E0
7.291122191E2,4.079187833E1,1.677244333E1,4.560275765E2,7.430530071E0,2.763800049E2,1.899999976E0,5.900000095E0
7.301122191E2,4.079188167E1,1.677235667E1,4.560272900E2,7.211258411E0,2.768200073E2,1.799999952E0,5.900000095E0
7.311122191E2,4.079189000E1,1.677227333E1,4.559270034E2,7.025443554E0,2.771700134E2,1.799999952E0,6.099999905E0
7.321122191E2,4.079189667E1,1.677219333E1,4.555267311E2,6.989413261E0,2.767999878E2,1.799999952E0,6.000000000E0
7.331122191E2,4.079190000E1,1.677211167E1,4.552264607E2,6.840143681E0,2.759700012E2,1.799999952E0,6.000000000E0
7.341122191E2,4.079190333E1,1.677203167E1,4.547261957E2,6.742861271E0,2.761199951E2,1.799999952E0,6.000000000E0
7.351122191E2,4.079190833E1,1.677195333E1,4.545259325E2,6.602342129E0,2.753399963E2,1.799999952E0,5.900000095E0
7.361122191E2,4.079191500E1,1.677187500E1,4.547256655E2,6.583297253E0,2.749599915E2,1.700000048E0,5.800000191E0
7.371122191E2,4.079192333E1,1.677179833E1,4.549254003E2,6.566311359E0,2.769400024E2,1.799999952E0,5.900000095E0
7.381122191E2,4.079193167E1,1.677171833E1,4.551251244E2,6.720727921E0,2.780899963E2,1.899999976E0,6.099999905E0
7.391122191E2,4.079194333E1,1.677164167E1,4.550248519E2,6.938970089E0,2.787099915E2,1.899999976E0,6.300000191E0
7.401122191E2,4.079195833E1,1.677156500E1,4.551245721E2,7.050150394E0,2.798099976E2,1.899999976E0,6.500000000E0
7.411122191E2,4.079197333E1,1.677148333E1,4.549242762E2,7.187581062E0,2.821799927E2,1.899999976E0,6.400000095E0
7.421122191E2,4.079199167E1,1.677139833E1,4.550239622E2,7.293099403E0,2.798900146E2,1.899999976E0,6.500000000E0
7.431122191E2,4.079200167E1,1.677131000E1,4.555236558E2,7.471707821E0,2.775599976E2,1.899999976E0,6.400000095E0
7.441122191E2,4.079200833E1,1.677121833E1,4.558233459E2,7.723921776E0,2.784500122E2,1.899999976E0,6.400000095E0
7.451122191E2,4.079201333E1,1.677112333E1,4.561230289E2,7.614285946E0,2.778599854E2,1.899999976E0,6.400000095E0
7.461122191E2,4.079202167E1,1.677103333E1,4.564227208E2,7.783114910E0,2.775199890E2,1.799999952E0,6.199999809E0
7.471122191E2,4.079203333E1,1.677094167E1,4.561223999E2,7.797012329E0,2.773200073E2,1.799999952E0,6.199999809E0
7.481122191E2,4.079203833E1,1.677084667E1,4.560220830E2,7.961723328E0,2.766600037E2,1.899999976E0,6.199999809E0
7.491122191E2,4.079204833E1,1.677075167E1,4.557217551E2,7.983856201E0,2.770000000E2,1.799999952E0,6.199999809E0
7.501122191E2,4.079205333E1,1.677065667E1,4.555214381E2,8.095551491E0,2.761499939E2,1.799999952E0,6.099999905E0
7.511122191E2,4.079206000E1,1.677056167E1,4.556211175E2,8.126949310E0,2.761300049E2,1.799999952E0,6.300000191E0
7.521122191E2,4.079207000E1,1.677046500E1,4.561207842E2,8.135184288E0,2.762200012E2,1.799999952E0,6.400000095E0
7.531122191E2,4.079207667E1,1.677036333E1,4.560204421E2,8.116654396E0,2.760700073E2,1.799999952E0,6.400000095E0
7.541122191E2,4.079208167E1,1.677026667E1,4.561201197E2,8.101727486E0,2.764800110E2,1.899999976E0,6.300000191E0
7.551122191E2,4.079209000E1,1.677017167E1,4.564197955E2,8.218569756E0,2.774700012E2,1.899999976E0,6.599999905E0
7.561122191E2,4.079210000E1,1.677007667E1,4.564194675E2,8.116140366E0,2.778500061E2,1.899999976E0,6.599999905E0
7.571122191E2,4.079211167E1,1.676999000E1,4.559191628E2,8.255114555E0,2.787200012E2,1.899999976E0,6.300000191E0
7.581122191E2,4.079212333E1,1.676988833E1,4.554188098E2,8.374015808E0,2.782799988E2,1.899999976E0,6.300000191E0
7.591122191E2,4.079213167E1,1.676978833E1,4.553184694E2,8.538726807E0,2.780899963E2,1.899999976E0,6.300000191E0
7.601122191E2,4.079214167E1,1.676969667E1,4.553181522E2,8.555197716E0,2.778900146E2,1.899999976E0,6.400000095E0
7.611122191E2,4.079215667E1,1.676959833E1,4.555178026E2,8.680789948E0,2.786199951E2,1.899999976E0,6.400000095E0
7.621122191E2,4.079216833E1,1.676949333E1,4.559174388E2,8.711158752E0,2.782200012E2,1.899999976E0,6.400000095E0
7.631122191E2,4.079218333E1,1.676938833E1,4.562170677E2,8.745645523E0,2.796199951E2,1.899999976E0,6.400000095E0
7.641122191E2,4.079219667E1,1.676928167E1,4.569166948E2,8.768807411E0,2.789200134E2,1.899999976E0,6.500000000E0
7.651122191E2,4.079221167E1,1.676917833E1,4.567163291E2,8.796088219E0,2.774700012E2,1.899999976E0,6.400000095E0
7.661122191E2,4.079222167E1,1.676907333E1,4.572159689E2,8.765719414E0,2.784500122E2,1.899999976E0,6.300000191E0
7.671122191E2,4.079223000E1,1.676897000E1,4.579156178E2,8.782190323E0,2.778299866E2,1.899999976E0,6.300000191E0
7.681122191E2,4.079223667E1,1.676886500E1,4.586152650E2,8.664834023E0,2.778900146E2,1.799999952E0,6.300000191E0
7.691122191E2,4.079224833E1,1.676876167E1,4.587149065E2,8.638583183E0,2.784400024E2,1.899999976E0,6.300000191E0
7.701122191E2,4.079226000E1,1.676866333E1,4.586145642E2,8.745645523E0,2.784700012E2,1.899999976E0,6.300000191E0
7.711122191E2,4.079227000E1,1.676856000E1,4.587142094E2,8.766234398E0,2.787699890E2,1.899999976E0,6.300000191E0
7.721122191E2,4.079228000E1,1.676845833E1,4.593138600E2,8.909326553E0,2.789100037E2,1.899999976E0,6.400000095E0
7.731122191E2,4.079230000E1,1.676835333E1,4.596134779E2,8.776528358E0,2.779800110E2,1.799999952E0,6.300000191E0
7.741122191E2,4.079230833E1,1.676824833E1,4.603131214E2,8.961828232E0,2.783099976E2,1.899999976E0,6.400000095E0
7.751122191E2,4.079231500E1,1.676814500E1,4.613127739E2,8.937122345E0,2.782999878E2,1.899999976E0,6.400000095E0
7.761122191E2,4.079232500E1,1.676804000E1,4.620124137E2,8.956681252E0,2.777999878E2,1.799999952E0,6.400000095E0
7.771122191E2,4.079233333E1,1.676793333E1,4.628120519E2,9.142496109E0,2.791400146E2,1.899999976E0,6.500000000E0
7.781122191E2,4.079235000E1,1.676782833E1,4.632116771E2,8.997859001E0,2.784599915E2,1.899999976E0,6.500000000E0
7.791122191E2,4.079236000E1,1.676772167E1,4.629113116E2,8.398207664E0,2.780199890E2,1.899999976E0,6.400000095E0
7.801122191E2,4.079237500E1,1.676762167E1,4.630109565E2,7.933413506E0,2.790700073E2,1.899999976E0,6.400000095E0
7.811122191E2,4.079238000E1,1.676752500E1,4.634106342E2,7.354351044E0,2.731600037E2,1.799999952E0,6.000000000E0
7.821122191E2,4.079237333E1,1.676743667E1,4.635103642E2,6.983751297E0,2.627099915E2,1.799999952E0,5.900000095E0
7.831122191E2,4.079235833E1,1.676736333E1,4.628101609E2,6.635283947E0,2.511799927E2,1.799999952E0,5.900000095E0
7.841122191E2,4.079233500E1,1.676729167E1,4.629099812E2,6.300199986E0,2.482299957E2,1.799999952E0,5.800000191E0
7.851122191E2,4.079231667E1,1.676722500E1,4.636098066E2,5.914672852E0,2.524700012E2,1.799999952E0,5.800000191E0
7.861122191E2,4.079230333E1,1.676716500E1,4.641096426E2,5.394803524E0,2.599800110E2,1.799999952E0,5.699999809E0
7.871122191E2,4.079230000E1,1.676710167E1,4.645094458E2,5.072072983E0,2.649400024E2,1.700000048E0,5.599999905E0
7.881122191E2,4.079229833E1,1.676704833E1,4.644092777E2,5.110162258E0,2.633500061E2,1.700000048E0,5.699999809E0
7.891122191E2,4.079228833E1,1.676699000E1,4.645091117E2,5.148251534E0,2.581300049E2,1.700000048E0,5.699999809E0
7.901122191E2,4.079227500E1,1.676693500E1,4.643089638E2,5.305756569E0,2.469700012E2,1.799999952E0,5.900000095E0
7.911122191E2,4.079225000E1,1.676688167E1,4.644088468E2,5.422083855E0,2.359799957E2,1.799999952E0,6.000000000E0
7.921122191E2,4.079222167E1,1.676684167E1,4.645087801E2,5.504954338E0,2.208300018E2,1.799999952E0,5.800000191E0
7.931122191E2,4.079217833E1,1.676681167E1,4.638087784E2,5.520910740E0,2.062799988E2,1.799999952E0,6.000000000E0
7.941122191E2,4.079213000E1,1.676678667E1,4.640088039E2,5.741726398E0,1.931900024E2,1.700000048E0,6.000000000E0
7.951122191E2,4.079207500E1,1.676678500E1,4.643089191E2,6.004749298E0,1.770899963E2,1.799999952E0,6.000000000E0
7.961122191E2,4.079202000E1,1.676680667E1,4.639091095E2,6.376893520E0,1.599199982E2,1.799999952E0,6.099999905E0
7.971122191E2,4.079197000E1,1.676684500E1,4.635093426E2,6.408291817E0,1.436000061E2,1.799999952E0,6.000000000E0
7.981122191E2,4.079193000E1,1.676690000E1,4.633096075E2,6.692933083E0,1.290700073E2,1.799999952E0,5.699999809E0
7.991122191E2,4.079190833E1,1.676697000E1,4.630098805E2,6.658446789E0,1.108600006E2,1.799999952E0,5.599999905E0
8.001122191E2,4.079189667E1,1.676704667E1,4.622101530E2,6.679550171E0,9.598999786E1,1.799999952E0,5.800000191E0
8.011122191E2,4.079190167E1,1.676713000E1,4.618104105E2,6.791759491E0,7.825000000E1,1.799999952E0,5.800000191E0
8.021122191E2,4.079193000E1,1.676720167E1,4.615105792E2,6.496309280E0,5.986000061E1,1.799999952E0,5.900000095E0
8.031122191E2,4.079197167E1,1.676726000E1,4.615106758E2,6.202917576E0,4.238999939E1,1.799999952E0,5.900000095E0
8.041122191E2,4.079201833E1,1.676729167E1,4.615106754E2,5.793713570E0,2.404000092E1,1.799999952E0,6.000000000E0
8.051122191E2,4.079206833E1,1.676731667E1,4.618106464E2,5.617678165E0,1.431999969E1,1.799999952E0,5.800000191E0
8.061122191E2,4.079212833E1,1.676732333E1,4.620105363E2,5.847759247E0,8.720000267E0,1.799999952E0,5.699999809E0
8.071122191E2,4.079218167E1,1.676733000E1,4.621104408E2,5.650105953E0,1.040999985E1,1.799999952E0,5.699999809E0
8.081122191E2,4.079222833E1,1.676734833E1,4.625103976E2,5.428260326E0,2.095000076E1,1.799999952E0,5.699999809E0
8.091122191E2,4.079227333E1,1.676737833E1,4.621103956E2,5.453996658E0,3.452000046E1,1.899999976E0,6.000000000E0
8.101122191E2,4.079230667E1,1.676741833E1,4.622104513E2,5.370611668E0,5.027000046E1,1.799999952E0,6.099999905E0
8.111122191E2,4.079232833E1,1.676747833E1,4.624105971E2,5.391200542E0,6.965000153E1,1.799999952E0,5.900000095E0
8.121122191E2,4.079234000E1,1.676754500E1,4.620107863E2,5.709299088E0,8.541000366E1,1.899999976E0,6.099999905E0
8.131122191E2,4.079234333E1,1.676761667E1,4.610110098E2,5.813272953E0,9.033000183E1,1.799999952E0,6.199999809E0
8.141122191E2,4.079234000E1,1.676768333E1,4.609112319E2,6.082472324E0,9.351000214E1,1.899999976E0,6.300000191E0
8.151122191E2,4.079233667E1,1.676775833E1,4.608114808E2,6.306376457E0,9.622000122E1,1.899999976E0,6.400000095E0
8.161122191E2,4.079232667E1,1.676783833E1,4.605117605E2,6.543148994E0,9.740000153E1,1.799999952E0,6.599999905E0
8.171122191E2,4.079231500E1,1.676791667E1,4.604120384E2,6.805142403E0,9.725000000E1,1.899999976E0,6.699999809E0
8.181122191E2,4.079230000E1,1.676799667E1,4.599123290E2,7.247288704E0,9.730999756E1,1.899999976E0,6.800000191E0
8.191122191E2,4.079229000E1,1.676807500E1,4.598126032E2,7.266333580E0,9.855999756E1,1.899999976E0,6.699999809E0
8.201122191E2,4.079228167E1,1.676816167E1,4.596129007E2,7.260157108E0,9.784999847E1,1.899999976E0,6.800000191E0
8.211122191E2,4.079227000E1,1.676825000E1,4.593132108E2,7.392440319E0,9.777999878E1,1.899999976E0,6.699999809E0
8.221122191E2,4.079225667E1,1.676833833E1,4.588135246E2,7.475310802E0,9.863999939E1,1.899999976E0,6.900000095E0
8.231122191E2,4.079225000E1,1.676843167E1,4.584138398E2,7.592667580E0,9.726000214E1,1.799999952E0,6.800000191E0
8.241122191E2,4.079224000E1,1.676852167E1,4.581141517E2,7.574137688E0,9.837000275E1,1.799999952E0,6.800000191E0
8.251122191E2,4.079223167E1,1.676861500E1,4.578144706E2,7.589579105E0,9.758999634E1,1.799999952E0,6.800000191E0
8.261122191E2,4.079222833E1,1.676870167E1,4.574147571E2,7.508253098E0,9.631999969E1,1.799999952E0,7.000000000E0
8.271122191E2,4.079221667E1,1.676878333E1,4.572150457E2,7.378028393E0,9.743000031E1,1.799999952E0,6.900000095E0
8.281122191E2,4.079220667E1,1.676886833E1,4.572153414E2,7.075371742E0,9.647000122E1,1.799999952E0,7.099999905E0
8.291122191E2,4.079219667E1,1.676894833E1,4.571156211E2,6.820069313E0,9.643000031E1,1.899999976E0,7.300000191E0
8.301122191E2,4.079218833E1,1.676902333E1,4.568158809E2,6.365569592E0,9.683000183E1,2.000000000E0,7.400000095E0
8.311122191E2,4.079218000E1,1.676909833E1,4.564161408E2,6.134459496E0,9.731999969E1,1.799999952E0,7.400000095E0
8.321122191E2,4.079217833E1,1.676917500E1,4.562163914E2,6.266743183E0,9.426000214E1,1.799999952E0,7.400000095E0
8.331122191E2,4.079217833E1,1.676925500E1,4.566166491E2,6.406232834E0,9.662000275E1,1.899999976E0,7.300000191E0
8.341122191E2,4.079217000E1,1.676932833E1,4.565169036E2,6.619842529E0,9.833000183E1,1.799999952E0,6.099999905E0
8.351122191E2,4.079216333E1,1.676940667E1,4.562171705E2,6.906028271E0,9.800000000E1,1.799999952E0,6.000000000E0
8.361122191E2,4.079215333E1,1.676948833E1,4.554174555E2,7.048605919E0,9.633999634E1,1.799999952E0,5.900000095E0
8.371122191E2,4.079215333E1,1.676957500E1,4.552177347E2,7.228758812E0,9.780999756E1,1.799999952E0,5.800000191E0
8.381122191E2,4.079214500E1,1.676965667E1,4.552180160E2,7.413029671E0,9.904000092E1,1.899999976E0,5.800000191E0
8.391122191E2,4.079213167E1,1.676974333E1,4.554183244E2,7.409941196E0,9.911000061E1,1.899999976E0,6.000000000E0
8.401122191E2,4.079211833E1,1.676982500E1,4.553186167E2,7.224126339E0,9.819999695E1,1.899999976E0,6.099999905E0
8.411122191E2,4.079211167E1,1.676991333E1,4.555189158E2,7.355895042E0,9.650000000E1,1.899999976E0,6.000000000E0
8.421122191E2,4.079209833E1,1.676999333E1,4.554192028E2,7.234420776E0,9.716000366E1,1.799999952E0,6.000000000E0
8.431122191E2,4.079209167E1,1.677008000E1,4.553194965E2,7.207655430E0,9.681999969E1,1.899999976E0,6.000000000E0
8.441122191E2,4.079208167E1,1.677016333E1,4.550197869E2,7.191184044E0,9.836000061E1,1.899999976E0,6.000000000E0
8.451122191E2,4.079207667E1,1.677025000E1,4.551200770E2,7.107284546E0,9.658999634E1,1.899999976E0,6.099999905E0
8.461122191E2,4.079207000E1,1.677033500E1,4.554203654E2,7.145888805E0,9.473999786E1,1.899999976E0,6.099999905E0
8.471122191E2,4.079206500E1,1.677042167E1,4.552206555E2,7.242141724E0,9.679000092E1,1.899999976E0,6.099999905E0
8.481122191E2,4.079205167E1,1.677050333E1,4.553209478E2,7.236479759E0,9.716999817E1,1.799999952E0,6.000000000E0
8.491122191E2,4.079204000E1,1.677058333E1,4.553212311E2,7.246259212E0,9.768000031E1,1.799999952E0,6.000000000E0
8.501122191E2,4.079203500E1,1.677066500E1,4.554215051E2,7.214861393E0,9.743000031E1,1.799999952E0,5.900000095E0
8.511122191E2,4.079202333E1,1.677075167E1,4.554218098E2,7.309570312E0,9.783999634E1,1.799999952E0,5.900000095E0
8.521122191E2,4.079201500E1,1.677083833E1,4.551221072E2,7.296187401E0,9.758999634E1,1.799999952E0,5.800000191E0
8.531122191E2,4.079200000E1,1.677092167E1,4.551224085E2,7.321408749E0,9.825000000E1,1.799999952E0,5.800000191E0
